,cluster,topic,doc_type,source,article_id,sentence,sentence_id,cosine_similarity,textblob_polarity
335,7,Research,Comment,nytimes,175.0,"Funny, a billion years of evolution is not good enough for us.",27125.0,0.3775095343589783,-0.03333333333333299
336,7,Research,Comment,nytimes,175.0,"@JBHoren Scientists are discovering that there has been a lot of horizontal gene transfer already in the natural world, which is just genetic modification by Mother Nature.",26766.0,0.3759065270423889,0.1
337,7,Research,Comment,nytimes,175.0,It is distressing that so many people who reap the benefits of science every day are so zealously anti-science.,27336.0,0.36748260259628296,0.5
338,7,Research,Comment,nytimes,175.0,The idea that the use of recombinant DNA technology is better or worse than cross breeding and selection is Luddite nonsense.,27391.0,0.36740386486053467,0.03333333333333299
339,7,Research,Comment,nytimes,175.0,It would help if you understood the difference between traditional breeding methods to create hybrids and implanting a specific protein coding gene that is far removed from the organism's DNA.,27031.0,0.3668636977672577,0.03333333333333299
340,7,Research,Comment,nytimes,175.0,"We have to engineer our own species, without any knowledge of interactions and consequences, other than that which goes in our stomachs.",27126.0,0.3651140332221985,0.2375
341,7,Research,Comment,nytimes,175.0,"When genetic modification through natural selection includes snippets from other species (animal-&gt;plant, etc.",26764.0,0.3641546964645386,-0.012499999999999
342,7,Research,Comment,nytimes,175.0,"So ""natural"" species do contain snippets from other organisms in their genetic material.",26767.0,0.3637822270393372,-0.012499999999999
343,7,Research,Comment,nytimes,175.0,it is amazing how 'science' is used by all sorts of people to defend various views - when they have no familiarity with the actual data.,27292.0,0.35711488127708435,0.2
344,7,Research,Comment,nytimes,175.0,"however, when it comes to science demonstrating harm, there arguments are quite weak.",27476.0,0.3535969853401184,-0.375
345,7,Research,Comment,nytimes,175.0,Many scientists have pointed this out.,27550.0,0.34630075097084045,0.5
346,7,Research,Comment,nytimes,175.0,The only thing that has changed is that horticulturists have become more sophisticated and are thus able to be more specific about the genes they change.,27087.0,0.34597870707511896,0.33333333333333304
347,7,Research,Comment,nytimes,175.0,All of these techniques can result in DNA alterations that are random and unlikely to be limited to one gene.,27059.0,0.3421383500099182,-0.35714285714285704
348,7,Research,Comment,nytimes,175.0,"There is a vast difference between a simple cross breeding, hybridization, and contemporary genetic modification.",27052.0,0.33882302045822144,0.041666666666666005
349,7,Research,Comment,nytimes,175.0,"I am a firm believer in the scientific method and as such need more evidence that ""stray"" modified DNA is harmless.",26946.0,0.3385758399963379,0.099999999999999
350,7,Research,Comment,nytimes,175.0,The sources typically cited by opponents are laughable to anyone with a working knowledge of science.,27106.0,0.3352685570716858,-0.33333333333333304
351,7,Research,Comment,nytimes,175.0,"a genetic mutation or modification is a genetic mutation, and they happen on a continual basis, ""natural"" and manmade.",27029.0,0.33255916833877563,0.1
352,7,Research,Comment,nytimes,175.0,The right peddles myths about scientific debate over human-caused climate change and evolution - areas where there is absolutely no scientific debate.,27334.0,0.3325222134590149,0.092857142857142
353,7,Research,Comment,nytimes,175.0,"In contrast, transgene splicing is a much more precise technique in which the exact nature of the DNA alteration can be monitored in detail.",27062.0,0.32983970642089844,0.3833333333333329
354,7,Research,Comment,nytimes,175.0,This is manipulation of a type that does not occur in the natural world.,27075.0,0.3291263878345489,0.1
355,7,Research,Comment,nytimes,175.0,There is a limit-long since surpassed-to which the human species should be able to intervene and change the nature of things.,27198.0,0.326287180185318,0.25
356,7,Research,Comment,nytimes,175.0,"The only thing about this article that kills me is that an entity named ""Cornucopia Institute"" apparently opposes the scientific advancement in the last one hundred years with the most potential to relieve global food shortage and hunger.",26899.0,0.3238749206066132,0.091666666666666
357,7,Research,Comment,nytimes,175.0,"Context is important, even in science.",27267.0,0.3219694495201111,0.4
358,7,Research,Comment,nytimes,175.0,"As long as the Europeans were practically alone in labeling, the bio-segment could never reach critical mass world wide.",26894.0,0.3149372041225433,-0.05
359,7,Research,Comment,nytimes,175.0,"""the sources typically cited by opponents are laughable to anyone with a working knowledge of science"".",27109.0,0.3147140145301819,-0.33333333333333304
360,7,Research,Comment,nytimes,175.0,"Actually, I think that many genetic modifications are brilliant.",27377.0,0.31424134969711304,0.4666666666666661
361,7,Research,Comment,nytimes,175.0,Ummm.yeah it is the most studied.,27191.0,0.3058384656906128,0.5
362,7,Research,Comment,nytimes,175.0,"And when I am hankering for a genetically modified organism, there is sure to be an ample selection!",27588.0,0.3016363382339477,0.625
363,7,Research,Comment,nytimes,175.0,The problem is that the education required to have a better grasp on the subject is more than the average and intelligent citizen has.,27032.0,0.3001036942005157,0.296666666666666
364,7,Research,Comment,nytimes,175.0,"The conservatives on the other hand, are denying climate change with the peril of our planet possibly just around the corner.",26934.0,0.2884313464164734,-0.0625
365,7,Research,Comment,nytimes,175.0,In most of these cases the actual site and extent of the DNA alteration is completely unknown.,27060.0,0.28530049324035645,0.133333333333333
366,7,Research,Comment,nytimes,175.0,"Indeed, I am certain they would be glad if global warming does not occur.",27265.0,0.27603256702423096,0.23809523809523805
367,7,Research,Comment,nytimes,175.0,"Never the less, these techniques have been in use for decades without much expressed concern.",27061.0,0.2558462619781494,0.016666666666666
368,7,Research,Comment,nytimes,175.0,GM technology is one of the most studied from a safety standpoint.,27173.0,0.2534512281417847,0.5
369,7,Research,Comment,nytimes,175.0,But what we have in this country is an education or intelligence gap - far more threatening than the imaginary missile gap of 50 years ago.,27481.0,0.250699520111084,0.30000000000000004
370,7,Research,Comment,nytimes,175.0,"In addition, 90 per cent of the population wants labeling.",27084.0,0.24673323333263397,0.2
371,7,Research,Comment,nytimes,175.0,We should have the right to know what it is we are putting in our bodies.,26814.0,0.2432373613119125,0.28571428571428503
372,7,Research,Comment,nytimes,175.0,"A must read is Altered Genes, Twisted Truth by Steven Druker, easily available as ebook and soon in paper.",27547.0,0.2413409650325775,-0.049999999999999004
373,7,Research,Comment,nytimes,175.0,"and guns, and cars, are more likely to kill us.",27067.0,0.2232072651386261,0.25
374,7,Research,Comment,nytimes,175.0,This article is so interesting!,27542.0,0.19069281220436096,0.625
375,7,Research,Comment,nytimes,175.0,"I know this sounds incredible, but for proof, see ""The Botany of Desire"" ty Michael Pollan.",27232.0,0.18867512047290802,0.9
376,8,Health & nutrition,Comment,nytimes,175.0,Whenever I go shopping at the grocery store I always try to buy the healthiest and most organic foods because I personally believe the less genetically modified foods you eat the better.,27543.0,0.531696617603302,0.208333333333333
377,8,Health & nutrition,Comment,nytimes,175.0,Our food supply has been run only for profit and not for the consumers health and general well-being.,27535.0,0.523608386516571,0.025
378,8,Health & nutrition,Comment,nytimes,175.0,Not everyone wants to eliminate GM foods because of health reasons.,27258.0,0.4991326928138733,0.2
379,8,Health & nutrition,Comment,nytimes,175.0,"There is so much messing around with real, wholesome food that has dubious benefit except (probably) the bottom line of the companies whose products go into the ""messing around.""",27404.0,0.4990469217300415,0.2
380,8,Health & nutrition,Comment,nytimes,175.0,"The rest of the ""lowly 90%"" could set higher food standards for themselves and do the same (if they are not already)!",26865.0,0.4967326521873474,0.08333333333333301
381,8,Health & nutrition,Comment,nytimes,175.0,"Personally, I am not opposed to genetically modified foods in any absolute manner.",26723.0,0.49662792682647705,0.1
382,8,Health & nutrition,Comment,nytimes,175.0,We should be more worried about US agricultural policies that make food more expensive for poor people around the world.,27512.0,0.4932650327682495,0.024999999999999
383,8,Health & nutrition,Comment,nytimes,175.0,Now we have GMO foods that help poor people get more food for their money.,27511.0,0.4866421818733215,0.049999999999999004
384,8,Health & nutrition,Comment,nytimes,175.0,As long as I have the right to buy genetically modified foods at reasonable prices I guess it does not matter.,27375.0,0.4829539060592651,0.145238095238095
385,8,Health & nutrition,Comment,nytimes,175.0,"When trans-fats were first introduced, corporations battled to get them onto your grocery shelves–and it is only decades later that this once novel food has been proven to be extremely unhealthful.",27348.0,0.4747735857963562,0.03125
386,8,Health & nutrition,Comment,nytimes,175.0,Food is the most preventative medicine there is and people should take it seriously.,26750.0,0.47053515911102295,0.08333333333333301
387,8,Health & nutrition,Comment,nytimes,175.0,Their absurdly small portion sizes make the nutrition labeling deceptive to anyone who is not paying close attention; it is easy to consume more than 60 grams of fat and a couple days worth of sodium eating a reasonably sized meal.,27163.0,0.465084969997406,0.23666666666666605
388,8,Health & nutrition,Comment,nytimes,175.0,"As far as a bad reaction to GMO, look at the obesity rates in the United States v. Europe and Asia.",26810.0,0.4644647836685181,-0.29999999999999905
389,8,Health & nutrition,Comment,nytimes,175.0,"We also suffer from the lack of metal nutrients in all ""RoundUp Ready"" foods.",27495.0,0.4590915441513062,0.2
390,8,Health & nutrition,Comment,nytimes,175.0,"Organic, non-GMO cheese puffs will still make most of us fat.",27154.0,0.4577461183071137,0.5
391,8,Health & nutrition,Comment,nytimes,175.0,"Other food allergies to wheat, soy, etc, are also on the rise.",26842.0,0.4563567340373993,-0.125
392,8,Health & nutrition,Comment,nytimes,175.0,Why not simply skip a few steps in the process and genetically modify the American consumers so that they gain those extra 50 lbs without all the excessive consumption of natural resources used in the food production process.,27356.0,0.454187273979187,-0.058333333333333
393,8,Health & nutrition,Comment,nytimes,175.0,But this is really no way to establish a sane food labeling regime.,27370.0,0.45328235626220703,-0.1
394,8,Health & nutrition,Comment,nytimes,175.0,Not in business to promote healthy eating.,27168.0,0.448597252368927,0.5
395,8,Health & nutrition,Comment,nytimes,175.0,"And I agree with the person who commented about how only those who can afford to shop at WF will be assured their foods are that much healthier, while the vast majority shops in less enlightened stores.",26797.0,0.4484579265117645,0.008333333333333
396,8,Health & nutrition,Comment,nytimes,175.0,"), one can eat a wholly organic diet on a meager budget.",26864.0,0.4471534490585327,-0.6000000000000001
397,8,Health & nutrition,Comment,nytimes,175.0,"I do think it is important to know what is in our food, but all these companies and interest groups are clouding the issue.",27364.0,0.4343505799770355,0.4
398,8,Health & nutrition,Comment,nytimes,175.0,"and exactly what is the threat of ""genetically modified"" food?",27028.0,0.4327113032341003,0.25
399,8,Health & nutrition,Comment,nytimes,175.0,Do you think ALL whole foods customers are THAT ill informed?,27222.0,0.4322390556335449,-0.15
400,8,Health & nutrition,Comment,nytimes,175.0,it is our food dollars and our health and people who do not want to eat GMO foods have that right and we are going to fight to secure that right.,26975.0,0.4287795424461365,0.32380952380952305
401,8,Health & nutrition,Comment,nytimes,175.0,"Always amazing when the Republicans, who preach the ""free market"" and laud ""consumer choice,"" back the giant multinational corporations and refuse to let consumers see labels as to whether their food is genetically modified or treated with radiation, etc.",26722.0,0.4262978732585907,0.25
402,8,Health & nutrition,Comment,nytimes,175.0,"The liberals are just asking for the food to be labeled, so they can make their own choice based on the data out there.",26930.0,0.4262817800045013,0.6000000000000001
403,8,Health & nutrition,Comment,nytimes,175.0,But to know that even those foods have some genetic modification to them is crazy.,27544.0,0.4210440516471863,-0.6000000000000001
404,8,Health & nutrition,Comment,nytimes,175.0,Why should we deserve healthy food and good doctors in a free market?,26851.0,0.41058841347694397,0.5333333333333329
405,8,Health & nutrition,Comment,nytimes,175.0,Their starvation rate is higher than it is ever been in it is history.,27114.0,0.4098366498947144,0.25
406,8,Health & nutrition,Comment,nytimes,175.0,The author advised the readers to examine each processed food before buying and if any of these three items in one name or another was listed within the top three ingredients NOT TO BUY IT.,26831.0,0.4090333878993988,0.5
407,8,Health & nutrition,Comment,nytimes,175.0,The wealthy in America can rest assured and be all smug that their incredibly expensive groceries acquired at Whole Paycheck are just that much more pure and better than what the lowly 90% are eating.,26848.0,0.4080977737903595,0.20204081632653
408,8,Health & nutrition,Comment,nytimes,175.0,"You can stick your head in the sand like an ostrich all you want, I think that foods should be labeled so you can make your own choice.",26928.0,0.4017438888549805,0.6000000000000001
409,8,Health & nutrition,Comment,nytimes,175.0,"Everybody should have the right to know whether their food is genetically modified and we should not have to wait for the chain that serves our respective market niches to have a ""come to Jesus"" moment.",27371.0,0.4017234444618225,0.14285714285714202
410,8,Health & nutrition,Comment,nytimes,175.0,That would send a clear message to those who wish to tinker with food for profit.,27318.0,0.3981406092643738,0.1
411,8,Health & nutrition,Comment,nytimes,175.0,Decreasing consumption causes only manageable social problems until the age structure stabilizes.,26902.0,0.396080493927002,0.016666666666666
412,8,Health & nutrition,Comment,nytimes,175.0,"Far worst is US among most western nations is the only country, that does not require expiration dates on perishable food / drink products.",27329.0,0.39110881090164185,-0.08
413,8,Health & nutrition,Comment,nytimes,175.0,When aware of foodstuffs containing genetically modified ingredients.,26989.0,0.3898033201694489,0.25
414,8,Health & nutrition,Comment,nytimes,175.0,We all have to eat and no corporation has a right to put my life at risk.,26908.0,0.3895034193992615,0.28571428571428503
415,8,Health & nutrition,Comment,nytimes,175.0,We all have to eat and no corporation has a right to put my life at risk.,26966.0,0.3895034193992615,0.28571428571428503
416,8,Health & nutrition,Comment,nytimes,175.0,"Just read a NYT article how the processed food Big 12 have for the past 25 years hired scientists to work on recipes to put sugar, fat and salt in their products to bring on increased sales of each product such as chips, crackers and hundreds of others to cause an addiction like reaction to eat that product and to such an extent as to be responsible for a great deal of the obesity in American children and adults resulting in unhealthy serious ills.",26829.0,0.3854767680168152,0.001851851851851
417,8,Health & nutrition,Comment,nytimes,175.0,"Lack of chrome in ""RoundUp Ready"" foods is as much a cause of type 2 diabetes as an excess of sugar and starch.",27504.0,0.37868112325668335,0.2
418,8,Health & nutrition,Comment,nytimes,175.0,"Food and the brain do not co-op, shut the brain and a million diets, the Pyramid guide the criminal first, pushing obesity.",27300.0,0.377239465713501,-0.07500000000000001
419,8,Health & nutrition,Comment,nytimes,175.0,"Perhaps supporting a government policy that does not allow its people to know what they are eating is not stupidity, but it certainly is not democracy.",27085.0,0.3742050528526306,0.14761904761904698
420,8,Health & nutrition,Comment,nytimes,175.0,"All the while they repeat the strange quote: ""There has never been a famine that was caused by lack of food."".",27342.0,0.3739380836486816,-0.05
421,8,Health & nutrition,Comment,nytimes,175.0,People have a right to know what they are eating.,27480.0,0.3731083273887634,0.28571428571428503
422,8,Health & nutrition,Comment,nytimes,175.0,TJ is eliminating the more healthful choices of some of my favorite food items.,27166.0,0.3665636479854584,0.5
423,8,Health & nutrition,Comment,nytimes,175.0,"We are more obese here, and while admittedly not conclusive, it is something that should be investigated.",26811.0,0.3664869070053101,0.5
424,8,Health & nutrition,Comment,nytimes,175.0,"I am plenty irritated with them though, for continuing to use lots of plastic packaging and containers, for continually making and selling foods that are high in salt, fat, and sugars, and for reducing the number of lower/low-fat foods that they offer.",27402.0,0.3614290058612824,0.16
425,8,Health & nutrition,Comment,nytimes,175.0,Do Americans live longer and healthier than other denizens of this world who worry significantly less about every little thing?,27572.0,0.3608429431915283,-0.085700757575757
426,8,Health & nutrition,Comment,nytimes,175.0,they are just asking to know what kind of foods they are eating.,26933.0,0.3536442220211029,0.6000000000000001
427,8,Health & nutrition,Comment,nytimes,175.0,I am sure you are covered with health care so perhaps you would rather save a little money by shopping at Wal Mart or better yet get a Papa John's Pizza where the CEO/owner said he would rather cut employees hours rather than raise his lousy pie prices by 15 cents to cover the ACA requirements (meanwhile giving away millions of pies to entice people to eat the junk).,26952.0,0.32924625277519226,0.078125
428,8,Health & nutrition,Comment,nytimes,175.0,But I guess you would rather go eat a Papa John's where the CEO and founder said he would rather cut employees hours rather than raise the price on his lousy pizza by 15 cents to provide required health care.,26870.0,0.3275132179260254,-0.5
429,9,Garbage 3,Comment,nytimes,175.0,"Well, that is nice.",26847.0,0.4218822419643402,0.6000000000000001
430,9,Garbage 3,Comment,nytimes,175.0,I am just cutting out a few things.,26873.0,0.391394168138504,-0.4
431,9,Garbage 3,Comment,nytimes,175.0,There is nothing natural about this.,27048.0,0.3868356943130493,0.1
432,9,Garbage 3,Comment,nytimes,175.0,they really have been helpful to this cause.,26780.0,0.3815840482711792,0.2
433,9,Garbage 3,Comment,nytimes,175.0,I am definitely fine with that.,26937.0,0.36916908621788025,0.416666666666666
434,9,Garbage 3,Comment,nytimes,175.0,"They have a long, long way to go.",27152.0,0.3655952513217926,-0.05
435,9,Garbage 3,Comment,nytimes,175.0,"In the mean time, label it.",27200.0,0.3588617444038391,-0.3125
436,9,Garbage 3,Comment,nytimes,175.0,At the time I did not even know what was wrong.,26905.0,0.3471665680408478,-0.5
437,9,Garbage 3,Comment,nytimes,175.0,At the time I did not even know what was wrong.,26963.0,0.3471665680408478,-0.5
438,9,Garbage 3,Comment,nytimes,175.0,What a great idea.,27430.0,0.3460455536842346,0.8
439,9,Garbage 3,Comment,nytimes,175.0,"I""m so impressed.",27564.0,0.33666718006134033,1.0
440,9,Garbage 3,Comment,nytimes,175.0,They made the mess we are in.,27299.0,0.3319210112094879,-0.17500000000000002
441,9,Garbage 3,Comment,nytimes,175.0,that is excellent.,27279.0,0.33078354597091675,1.0
442,9,Garbage 3,Comment,nytimes,175.0,Does anyone out there know for sure?,26692.0,0.3302643299102783,0.5
443,9,Garbage 3,Comment,nytimes,175.0,A nice re-enforcement.,27561.0,0.3239901065826416,0.6000000000000001
444,9,Garbage 3,Comment,nytimes,175.0,Probably still true in 2013.,27510.0,0.32160675525665283,0.35000000000000003
445,9,Garbage 3,Comment,nytimes,175.0,I will certainly be a customer.,27025.0,0.31940463185310364,0.214285714285714
446,9,Garbage 3,Comment,nytimes,175.0,"They are doing very well, btw.",26785.0,0.305091917514801,0.2
447,9,Garbage 3,Comment,nytimes,175.0,A great day for consumers!,26893.0,0.3044947981834412,1.0
448,9,Garbage 3,Comment,nytimes,175.0,Would that be so bad?,27190.0,0.30127716064453125,-0.6999999999999991
449,9,Garbage 3,Comment,nytimes,175.0,This is so unbelievably dumb.,27240.0,0.2976779341697693,-0.375
450,9,Garbage 3,Comment,nytimes,175.0,Now that would be even better - it would be great!,26999.0,0.28101128339767456,0.75
451,9,Garbage 3,Comment,nytimes,175.0,Five more years till we know?,26747.0,0.2801085114479065,0.5
452,9,Garbage 3,Comment,nytimes,175.0,In a few months?,27395.0,0.2774827182292938,-0.2
453,9,Garbage 3,Comment,nytimes,175.0,"Of course, this is an excellent strategy!",26996.0,0.2760510444641113,1.0
454,9,Garbage 3,Comment,nytimes,175.0,I am happy for them.,26849.0,0.2756143808364868,0.8
455,9,Garbage 3,Comment,nytimes,175.0,Is that natural?,27039.0,0.27493515610694885,0.1
456,9,Garbage 3,Comment,nytimes,175.0,But 5 years - really?,27226.0,0.26213300228118896,0.2
457,9,Garbage 3,Comment,nytimes,175.0,"First, this is hype by WF.",27170.0,0.2410613894462585,0.25
458,10,Politics & policy & compliance,Comment,nytimes,175.0,"More importantly, they should not dictate public policy.",26726.0,0.3307941555976868,0.30000000000000004
459,10,Politics & policy & compliance,Comment,nytimes,175.0,You need powerful supporters to get the public aware and give support to legislation.,26857.0,0.3061169981956482,0.18333333333333304
460,10,Politics & policy & compliance,Comment,nytimes,175.0,it is important to use this to push for passage of pending legislation in CT and elsewhere.,27000.0,0.2680744528770447,0.4
461,10,Politics & policy & compliance,Comment,nytimes,175.0,"More transparency is rarely, if ever, a bad thing.",27447.0,0.2647441029548645,0.03333333333333299
462,10,Politics & policy & compliance,Comment,nytimes,175.0,"Answer: social injustice, and a hope that our utter dependence on this system will never fail.",27253.0,0.2642058730125427,0.094444444444444
463,10,Politics & policy & compliance,Comment,nytimes,175.0,Back in the days when American were better educated we did not have the loonies and the ignorant affecting either government or private sector policies.,27373.0,0.2627449035644531,0.125
464,10,Politics & policy & compliance,Comment,nytimes,175.0,This is yet another folly - fortunately we Californians had enough common sense to reject the idea put to as a one of our infamous 'propositions'.,27418.0,0.2612224221229553,-0.099999999999999
465,10,Politics & policy & compliance,Comment,nytimes,175.0,Why is it so hard for the agro-business lobby to get this through their heads?,27473.0,0.2557565271854401,-0.291666666666666
466,10,Politics & policy & compliance,Comment,nytimes,175.0,"If there is nothing wrong with GM, then the companies should have no problem with transparency in labeling.",26772.0,0.24375933408737185,-0.5
467,10,Politics & policy & compliance,Comment,nytimes,175.0,"Others are interested in allowing people to make their own choices - like people do in Europe, for instance.",27260.0,0.2372171580791473,0.425
468,10,Politics & policy & compliance,Comment,nytimes,175.0,Transparency is always good.,27587.0,0.2327640503644943,0.7000000000000001
469,10,Politics & policy & compliance,Comment,nytimes,175.0,Too bad every system is bound to fail.,27254.0,0.2291136980056763,-0.5999999999999991
470,10,Politics & policy & compliance,Comment,nytimes,175.0,My preference is that we would move towards one standard for reporting in order to avoid the confusion of everyone doing their own thing.,27450.0,0.2185266613960266,0.30000000000000004
471,10,Politics & policy & compliance,Comment,nytimes,175.0,Europe and many other countries reject GM.,26774.0,0.21287265419960025,0.1875
472,10,Politics & policy & compliance,Comment,nytimes,175.0,More than 10 million Americans will die over the next five years.,27556.0,0.2062699794769287,0.25
473,10,Politics & policy & compliance,Comment,nytimes,175.0,But probably too late for the US.,26887.0,0.20478925108909607,-0.30000000000000004
474,10,Politics & policy & compliance,Comment,nytimes,175.0,If he does not like Obama at least have some respect for the Office of The President.,27139.0,0.17222383618354795,-0.30000000000000004
475,11,Animal welfare & meat consumption,Comment,nytimes,175.0,The funny thing is that pretty much all food is in some way genetically modifed (through selective bredding over centuries).,26754.0,0.4754868149757385,0.23333333333333306
476,11,Animal welfare & meat consumption,Comment,nytimes,175.0,"Beef, pork, poultry and seafood has more antibiotics &amp; growth hormones then used for humans.",27326.0,0.4433407783508301,0.5
477,11,Animal welfare & meat consumption,Comment,nytimes,175.0,"As a child, I remember my mother buying just-killed chicken from the butcher.",27533.0,0.33073681592941284,-0.6000000000000001
478,11,Animal welfare & meat consumption,Comment,nytimes,175.0,Just look at the many reports about mislabeled fish.,27013.0,0.31049299240112305,0.5
479,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,Higher yields also mean less land is required to grow the same amount of crops.,27101.0,0.5410571694374084,-0.05729166666666601
480,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,So it ends up costing a lot more to grow GMO crops.,26971.0,0.5370900630950928,0.5
481,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,The long - term effect on the environment of growing these crops is not yet fully understood.,26945.0,0.5311030745506287,-0.05
482,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,That time-honored organic farming practice is much more likely to cause human illness than a plant that has been enhanced by modern genetic technology.,27409.0,0.5310247540473938,0.17500000000000002
483,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,"And most crops that have historically been ""modified"" can still reproduce naturally.",26762.0,0.5278643369674683,0.19999999999999898
484,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,"Best to grow your own produce, eat no processed foods and buy from your local certified organic farmer if you can.",27531.0,0.5052382946014404,0.5333333333333329
485,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,it is so 'easy' to grow corn and beans now that traditional rotations and small grain crops are disappearing.,27387.0,0.4967268109321594,0.06111111111111101
486,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,"got to start somewhere, and even those who cannot afford WF are likely to benefit, since large producers will likely increase their GMO-free product lines.",26882.0,0.4907189011573792,0.07142857142857101
487,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,And small farmers in India of less than an acre of land are approaching a 25% suicide rate in recent years-they are forced to buy modified and patented seed from Monsanto.,27115.0,0.489757388830185,-0.143333333333333
488,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,Especially odd are the people who have never known a day of hunger in their lives demanding that we stop trying to increase crop yields.,27337.0,0.48812389373779297,-0.33333333333333304
489,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,Other people do not want small farms to be beholden to one seed sold by one giant company.,27261.0,0.4791207313537598,-0.125
490,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,As reciprocal action we surely will help America replant their fields with Monsanto-free seeds.,26895.0,0.4565388560295105,0.30000000000000004
491,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,"Anyone who is seen rotting wheat in silos, or can follow the path between corn, government subsidies, and straight from the Kentucky corn growers association,.",26913.0,0.4548898935317993,0.2
492,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,I am tired of my tax dollars subsidizing Monsanto and big agriculture!,27137.0,0.4525778889656067,-0.2
493,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,"Perhaps their products are more expensive, but how smart is it to be lobbying for cheap food from Big Agriculture?",27457.0,0.44555896520614624,0.122857142857142
494,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,"corn skyrocketing if consumers shunned GM foods, but if all GM corn does is keep its price - and the price of corn syrup - artificially low, how exactly does that benefit us?",27185.0,0.4389608502388001,0.125
495,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,Norman Borlaug believed the Green Revolution was only a stop-gap measure until the world's population could be brought down to a reasonable level.,26900.0,0.4256895184516907,-0.038888888888888
496,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,They just wanted to license their seeds until they own everything we plant and eat.,27434.0,0.4233066141605377,0.6000000000000001
497,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,"No problem, the progressives seem to say, let the people 'eat more kale' grown organically at their local CSA farm.",27344.0,0.4127011001110077,0.25
498,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,No one is producing traditional seed in great quantities since no one is buying it.,27384.0,0.4109319746494293,0.4
499,12,Farming & agricultural policy & food security,Comment,nytimes,175.0,CRP and virgin prairie are still being ripped up here in the Plains to put in a little more corn.,27388.0,0.3925615549087525,0.15625
500,13,Consumer prices & profit,Comment,nytimes,175.0,For things to be labelled accurately it should not requiire anything more than consumers demanding it.,27583.0,0.3940588235855103,0.45
501,13,Consumer prices & profit,Comment,nytimes,175.0,More information for the consumer is never a bad thing.,27098.0,0.3829025030136109,0.4249999999999991
502,13,Consumer prices & profit,Comment,nytimes,175.0,"If a large retailer demands a particular standard of production, a supplier will listen if its sales will be hurt due to non-compliance.",26995.0,0.3824363946914673,0.06398809523809501
503,13,Consumer prices & profit,Comment,nytimes,175.0,Useless info that will result in further increase of their already high prices.,27416.0,0.37415847182273865,-0.113333333333333
504,13,Consumer prices & profit,Comment,nytimes,175.0,"Sure, they have some pricey products, but if you shop intelligently, they also offer value.",27463.0,0.3709021210670471,0.65
505,13,Consumer prices & profit,Comment,nytimes,175.0,Unfortunately such tactics will frighten less scientifically informed consumers.,26942.0,0.36290207505226135,-0.08333333333333301
506,13,Consumer prices & profit,Comment,nytimes,175.0,Good information to provide consumers who can choose to regard it or not.,27213.0,0.3546052575111389,0.7000000000000001
507,13,Consumer prices & profit,Comment,nytimes,175.0,WF's most important product is marketing.,27419.0,0.337605893611908,0.45
508,13,Consumer prices & profit,Comment,nytimes,175.0,"This is OK for trendy, well to do shoppers, but what saddens me is when I see less well off consumers spending their scarce dollars on higher priced products out of unfounded fear brought on by such PR plays.",26943.0,0.33596521615982056,0.23666666666666605
509,13,Consumer prices & profit,Comment,nytimes,175.0,"WF sells to a small percentage of the population who wants, and will pay a lot for, this kind of stuff.",27245.0,0.33562418818473816,0.18333333333333304
510,13,Consumer prices & profit,Comment,nytimes,175.0,"Their prices are double, but their products are no better than anyone elses.",27423.0,0.3339079022407532,-0.125
511,13,Consumer prices & profit,Comment,nytimes,175.0,Somehow I do not trust this company to do the right thing if profits are threatened.,26796.0,0.3240829110145569,0.28571428571428503
512,13,Consumer prices & profit,Comment,nytimes,175.0,"But I strongly believe that consumers have every right to know what is on their table and where it came from, how it was produced and processed.",26724.0,0.3149262070655823,0.35952380952380897
513,13,Consumer prices & profit,Comment,nytimes,175.0,"Consumers have not been able to get the federal and state governments to listen, so we are fighting any way we can.",26974.0,0.3110523819923401,0.5
514,13,Consumer prices & profit,Comment,nytimes,175.0,Sounds like smart business move to me.,27246.0,0.3094395995140076,0.214285714285714
515,13,Consumer prices & profit,Comment,nytimes,175.0,Something about selling products made by other companies as having been made by those other companies.,27149.0,0.30243849754333496,-0.125
516,13,Consumer prices & profit,Comment,nytimes,175.0,Why are the big agro-businesses in the United States so afraid of letting their customers know what they are being sold?.,27468.0,0.3016080856323242,-0.30000000000000004
